id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,total_sf,bathrooms,porch_area,condition_1_pos,condition_2_pos,condition_1_neg,condition_2_neg,has_pool,has_fireplace,has_garage,has_basement,garage_and_cars,quality,fireplace_and_qual,liv_area_rms_abvgrnd,condition,salepricelog
1933,535302070,20,RL,60.0,10950,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,3,1,SBrkr,948,0,0,948,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Detchd,1952.0,Unf,2.0,410.0,3.0,3.0,1,0,48,0,0,0,0,0,4,2007,WD ,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1896.0,1.0,48,0,0,0,0,0,0,1,1,820.0,162.0,0.0,4740,162.0,11.736069016284437
820,906340110,20,RL,79.0,10637,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,4,3,PConc,5.0,3.0,4.0,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,5,1,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,7,1,4.0,Attchd,2007.0,RFn,3.0,826.0,3.0,3.0,3,208,44,0,0,0,0,0,9,2009,WD ,297000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3423.0,3.0,252,0,0,0,0,0,1,1,1,2478.0,640.0,4.0,12026,135.0,12.601487417784837
675,535426150,20,RL,80.0,9000,Pave,2,2,4,2,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,3,3,CBlock,4.0,3.0,4.0,Unf,0.0,Unf,0.0,160.0,160.0,GasA,2,1,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,7,1,4.0,Basment,1958.0,RFn,1.0,384.0,3.0,3.0,3,0,28,64,0,0,0,0,4,2009,WD ,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1302.0,1.0,92,0,0,0,0,0,1,1,1,384.0,216.0,4.0,5710,162.0,11.639558115903595
2910,923225240,160,RM,41.0,2665,Pave,1,4,4,3,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,3.0,3.0,1.0,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,5,1,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,7,1,3.0,Attchd,1977.0,RFn,1.0,336.0,3.0,3.0,3,104,26,0,0,0,0,0,7,2006,WD ,127000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2232.0,2.0,130,0,0,0,0,0,1,1,1,336.0,135.0,3.0,8850,162.0,11.751942365440728
21,527358140,20,RL,105.0,11751,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4.0,3.0,1.0,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,5,1,SBrkr,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,7,1,3.0,Attchd,1977.0,RFn,2.0,546.0,3.0,3.0,3,0,122,0,0,0,0,0,1,2010,COD,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3688.0,2.0,122,0,0,0,0,0,1,1,1,1092.0,216.0,3.0,12908,162.0,12.154779351142624
1873,534177210,20,RL,80.0,9600,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3.0,3.0,1.0,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,2,1,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,7,1,3.0,Attchd,1973.0,Unf,2.0,528.0,3.0,3.0,3,0,0,0,0,0,0,0,9,2007,WD ,175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2484.0,2.0,0,0,0,0,0,0,1,1,1,1056.0,189.0,3.0,7452,162.0,12.075394321888057
2125,907135050,20,RL,60.0,8428,Pave,3,4,4,3,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,4.0,1.0,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,5,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,7,0,0.0,Detchd,1995.0,Unf,1.0,384.0,3.0,3.0,3,256,0,0,0,0,0,0,7,2007,WD ,146000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980.0,2.0,256,0,0,0,0,0,0,1,1,384.0,180.0,0.0,4950,336.0,11.891361900690473
1489,908102260,20,RL,75.0,9937,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3.0,3.0,1.0,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,4,1,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,7,0,0.0,Attchd,1965.0,Fin,1.0,276.0,3.0,3.0,3,736,68,0,0,0,0,0,6,2008,WD ,147500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2512.0,3.0,804,0,0,0,0,0,0,1,1,276.0,180.0,0.0,7536,162.0,11.901583454762012
2383,528110050,20,RL,107.0,13891,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,5,3,PConc,5.0,4.0,4.0,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,5,1,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,5,7,7,1,4.0,Attchd,2006.0,Fin,3.0,850.0,3.0,3.0,3,216,229,0,0,0,0,0,9,2006,New,465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4152.0,4.0,445,0,0,0,0,0,1,1,1,2550.0,1250.0,4.0,14532,180.0,13.049792684569493
983,923275040,85,RL,75.47692307692307,9101,Pave,2,4,4,3,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4.0,3.0,3.0,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,5,1,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,7,1,3.0,Attchd,1978.0,Fin,2.0,602.0,3.0,3.0,3,303,30,0,0,0,0,0,7,2009,WD ,165500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.0,2.0,333,0,0,0,0,0,1,1,1,1204.0,240.0,3.0,4440,216.0,12.016726473799254
1325,902406090,50,RM,81.0,12150,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3.0,3.0,1.0,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,5,0,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,7,0,0.0,Attchd,1954.0,Unf,1.0,352.0,2.0,3.0,3,0,0,0,0,0,0,0,11,2008,WD ,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2845.0,2.0,0,0,0,0,0,0,0,1,1,352.0,135.0,0.0,12565,135.0,11.786762130599957
1378,905102170,20,RL,70.0,11200,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,7,0,0.0,Detchd,1965.0,Unf,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,0,2,2008,WD ,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2080.0,2.0,0,0,0,0,0,0,0,1,1,384.0,135.0,0.0,5200,135.0,11.771436160121729
1537,909281110,70,RL,100.0,9670,Pave,2,2,4,2,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3.0,2.0,1.0,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,3,1,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,7,2,4.0,Detchd,1935.0,Fin,2.0,786.0,2.0,3.0,3,0,0,207,0,0,0,0,6,2008,WD ,257076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2481.0,2.0,207,0,0,0,0,0,1,1,1,1572.0,216.0,8.0,16857,108.0,12.45712704000522
905,909101140,50,RL,60.0,10998,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5,1,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,5,0,0.0,Detchd,1977.0,Unf,2.0,660.0,3.0,3.0,3,0,68,0,0,0,0,0,7,2009,WD ,117000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2588.0,2.0,68,0,0,0,0,0,0,1,1,1320.0,135.0,0.0,9624,135.0,11.669929213779893
1532,909275050,70,RL,60.0,7200,Pave,1,2,4,2,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4.0,3.0,1.0,Unf,0.0,Unf,0.0,776.0,776.0,GasA,3,1,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,7,1,4.0,Attchd,1931.0,RFn,1.0,270.0,3.0,3.0,2,0,0,112,0,0,0,0,2,2008,WD ,149000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2278.0,2.0,112,0,0,0,0,0,1,1,1,270.0,252.0,4.0,9012,108.0,11.911701584927597
132,534475100,20,RL,80.0,9920,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3.0,3.0,1.0,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1954.0,RFn,1.0,280.0,3.0,3.0,3,0,0,164,0,0,0,0,2,2010,WD ,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2119.0,2.0,164,0,0,0,0,0,0,1,1,280.0,135.0,0.0,6378,135.0,11.759785542901755
1078,528188090,160,RL,36.0,2448,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,7,0,0.0,BuiltIn,2003.0,RFn,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0,10,2008,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2390.0,3.0,27,0,0,0,0,0,0,1,1,948.0,448.0,0.0,9756,135.0,11.951180395901384
2511,533221080,160,FV,63.98290598290598,2998,Pave,1,4,4,3,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4.0,3.0,1.0,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,7,0,0.0,Detchd,2000.0,Unf,2.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0,6,2006,WD ,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2280.0,3.0,32,0,0,0,0,0,0,1,1,880.0,384.0,0.0,6096,135.0,12.01974306733868
912,909250220,50,RL,65.0,7804,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,1.0,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,5,2,3.0,Detchd,1981.0,Unf,2.0,576.0,3.0,3.0,3,431,44,0,0,0,0,0,12,2009,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3103.0,3.0,475,0,0,0,0,0,1,1,1,1152.0,144.0,6.0,13867,81.0,11.813030057420567
2351,527356020,60,RL,80.0,16692,Pave,2,4,4,3,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4.0,3.0,1.0,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,7,2,3.0,Attchd,1978.0,RFn,2.0,564.0,3.0,3.0,3,0,112,0,0,440,519,2000,7,2006,WD ,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4176.0,5.0,552,0,0,1,0,1,1,1,1,1128.0,336.0,6.0,33408,135.0,12.429216196844383
330,923226250,160,RM,21.0,1476,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,1.0,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,3,200,26,0,0,0,0,0,3,2010,WD ,76000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1638.0,2.0,226,0,0,0,0,0,0,0,1,0.0,108.0,0.0,5460,0.0,11.238488619268468
2586,535305120,20,RL,75.0,10170,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3.0,3.0,1.0,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,7,1,4.0,Attchd,1951.0,Unf,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791.0,2.0,0,0,0,0,0,0,1,1,1,800.0,216.0,4.0,7875,162.0,11.951180395901384
224,905106140,60,RL,80.0,9364,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3.0,3.0,1.0,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,7,0,0.0,Attchd,1969.0,Fin,1.0,299.0,3.0,3.0,3,379,36,0,0,0,0,0,3,2010,WD ,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015.0,2.0,415,0,0,0,0,0,0,1,1,299.0,162.0,0.0,9464,189.0,11.970350312009105
98,533212020,160,FV,24.0,2544,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,7,0,0.0,Detchd,2004.0,RFn,2.0,480.0,3.0,3.0,3,0,172,0,0,0,0,0,2,2010,WD ,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1800.0,4.0,172,0,0,0,0,0,0,1,1,960.0,448.0,0.0,4800,135.0,11.915051671812877
2565,534479300,20,RL,82.0,9888,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1954.0,Unf,1.0,240.0,3.0,3.0,3,0,0,160,0,0,0,0,3,2006,WD ,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1872.0,1.0,160,0,0,0,0,0,0,1,1,240.0,135.0,0.0,4680,216.0,11.703545824578878
1934,535304170,20,RL,68.0,7942,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0.0,Attchd,1953.0,Fin,1.0,293.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,WD ,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2080.0,2.0,0,0,0,0,0,0,0,1,1,293.0,162.0,0.0,6240,189.0,11.820410164718188
997,527107010,60,RL,72.02564102564102,15038,Pave,3,4,4,3,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1996.0,Fin,2.0,386.0,3.0,3.0,3,168,84,0,0,0,0,0,11,2008,WD ,173000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.0,3.0,252,0,0,0,0,0,1,1,1,772.0,216.0,3.0,11452,135.0,12.061046873479915
64,528382020,60,RL,92.0,11764,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4.0,3.0,1.0,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4.0,Attchd,1999.0,Fin,3.0,671.0,3.0,3.0,3,132,57,0,0,0,0,0,4,2010,WD ,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3422.0,3.0,189,0,0,0,0,0,1,1,1,2013.0,512.0,4.0,20430,189.0,12.577636201962656
1799,528458130,60,FV,75.0,9000,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,7,1,4.0,BuiltIn,2007.0,Fin,2.0,550.0,3.0,3.0,3,208,364,0,0,0,0,0,8,2007,New,303477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3794.0,3.0,572,0,0,0,0,0,1,1,1,1100.0,640.0,4.0,28710,135.0,12.623061104072981
230,905109170,20,RL,92.5,20062,Pave,2,1,4,2,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4.0,3.0,4.0,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,7,2,3.0,Attchd,1977.0,RFn,2.0,690.0,3.0,3.0,3,496,0,0,0,0,0,0,4,2010,WD ,270000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2903.0,3.0,496,0,0,0,0,0,1,1,1,1380.0,336.0,6.0,5932,252.0,12.506177237980511
1295,902109160,50,RM,81.0,7308,Pave,1,4,4,3,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,Rec,360.0,Unf,0.0,576.0,936.0,GasA,4,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,7,1,4.0,Detchd,1920.0,Unf,1.0,225.0,2.0,2.0,1,0,0,236,0,0,0,0,6,2008,WD ,122250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2676.0,1.0,236,0,0,1,0,0,1,1,1,225.0,150.0,4.0,10440,60.0,11.713823407337118
638,535178120,20,RL,70.0,8750,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,4,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,7,0,0.0,Attchd,1955.0,Unf,1.0,350.0,3.0,3.0,3,280,0,0,0,0,0,0,7,2009,WD ,153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2764.0,2.0,280,0,0,0,0,0,0,1,1,350.0,180.0,0.0,8292,135.0,11.938193200374572
2278,923202134,20,RL,70.0,8402,Pave,1,4,4,3,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,3,0,30,0,0,0,0,0,12,2007,New,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2240.0,1.0,30,0,0,1,0,0,0,0,1,0.0,180.0,0.0,6720,0.0,11.898187865760873
2202,909252150,70,RL,63.0,4000,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,1.0,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,3,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,7,1,4.0,Detchd,1930.0,Unf,1.0,216.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,WD ,148500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1629.0,2.0,0,0,0,0,0,0,1,1,1,216.0,252.0,4.0,5490,216.0,11.908340237224891
2833,908188150,160,RM,32.0,3363,Pave,1,4,4,3,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,976.0,976.0,GasA,5,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,3,0,0.0,Detchd,2004.0,Unf,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0,4,2006,WD ,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2684.0,2.0,40,0,0,0,0,0,0,1,1,760.0,448.0,0.0,11956,135.0,11.77528972943772
1707,528150040,20,RL,94.0,13615,Pave,2,2,4,2,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5.0,3.0,4.0,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4.0,Attchd,2006.0,Fin,3.0,843.0,3.0,3.0,3,158,105,0,0,0,0,0,6,2007,WD ,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3604.0,3.0,263,0,0,0,0,0,1,1,1,2529.0,1125.0,4.0,12614,135.0,12.826649133255284
