Lot Frontage,Lot Area,Lot Shape,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmtfin Sf 1,Bsmtfin Sf 2,Heating Qc,Central Air,Gr Liv Area,Bedroom Abvgr,Kitchen Abvgr,Kitchen Qual,Totrms Abvgrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Val,Saleprice,Neighborhood Blueste,Neighborhood Brdale,Neighborhood Brkside,Neighborhood Clearcr,Neighborhood Collgcr,Neighborhood Crawfor,Neighborhood Edwards,Neighborhood Gilbert,Neighborhood Greens,Neighborhood Grnhill,Neighborhood Idotrr,Neighborhood Landmrk,Neighborhood Meadowv,Neighborhood Mitchel,Neighborhood Names,Neighborhood Npkvill,Neighborhood Nwames,Neighborhood Noridge,Neighborhood Nridght,Neighborhood Oldtown,Neighborhood Swisu,Neighborhood Sawyer,Neighborhood Sawyerw,Neighborhood Somerst,Neighborhood Stonebr,Neighborhood Timber,Neighborhood Veenker,Lot Config Culdsac,Lot Config Fr2,Lot Config Fr3,Lot Config Inside,Total Sf,Bathrooms,Porch Area,Condition 1 Pos,Condition 2 Pos,Condition 1 Neg,Condition 2 Neg,Has Fireplace,Garage And Cars,Quality Interaction,Fireplace And Qual,Sf Liv Area Interaction
70.0,8750,1,5,5,1955,1955,0.0,3,3,3.0,3.0,1.0,172.0,483.0,4,1,1382,3,1,4,6,7,0,0.0,1955.0,1.0,350.0,3.0,3.0,0,153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2764.0,2.0,280,0,0,0,0,0,350.0,180.0,0.0,8292
70.0,8402,1,5,5,2007,2007,0.0,3,3,4.0,3.0,1.0,206.0,0.0,5,1,1120,3,1,3,6,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2240.0,1.0,30,0,0,1,0,0,0.0,180.0,0.0,6720
63.0,4000,1,7,8,1930,1995,0.0,3,3,4.0,3.0,1.0,246.0,0.0,3,1,1098,2,1,3,5,7,1,4.0,1930.0,1.0,216.0,3.0,3.0,0,148500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1629.0,2.0,0,0,0,0,0,1,216.0,252.0,4.0,5490
32.0,3363,1,7,5,2004,2004,117.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1708,3,1,4,7,3,0,0.0,2004.0,2.0,380.0,3.0,3.0,0,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2684.0,2.0,40,0,0,0,0,0,760.0,448.0,0.0,11956
94.0,13615,2,9,5,2006,2006,510.0,5,3,5.0,3.0,4.0,0.0,0.0,5,1,1802,3,1,5,7,7,1,4.0,2006.0,3.0,843.0,3.0,3.0,0,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3604.0,3.0,263,0,0,0,0,1,2529.0,1125.0,4.0,12614
43.0,3013,1,7,5,2005,2005,145.0,4,3,4.0,3.0,4.0,16.0,0.0,5,1,1506,2,1,4,6,7,1,4.0,2005.0,2.0,440.0,3.0,3.0,0,213490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2868.0,2.0,162,0,0,0,0,1,880.0,448.0,4.0,9036
44.0,17485,3,7,5,2009,2010,96.0,4,3,4.0,3.0,4.0,1346.0,0.0,5,1,1508,1,1,4,5,7,2,3.0,2009.0,2.0,572.0,3.0,3.0,0,308030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3016.0,2.0,0,0,0,0,0,1,1144.0,448.0,6.0,7540
75.47692307692307,23730,3,7,5,1996,1997,668.0,4,3,5.0,3.0,2.0,700.0,0.0,5,1,2032,3,1,4,7,7,0,0.0,1996.0,3.0,786.0,3.0,3.0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3872.0,4.0,238,0,0,0,0,0,2358.0,560.0,0.0,14224
79.0,8910,1,6,6,1959,1959,0.0,3,3,3.0,3.0,2.0,655.0,0.0,5,1,1194,3,1,3,6,7,1,2.0,1954.0,2.0,539.0,3.0,3.0,0,159500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.0,2.0,192,0,0,0,0,1,1078.0,162.0,2.0,7164
24.0,2522,1,7,5,2004,2004,50.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1709,3,1,4,7,3,0,0.0,2004.0,2.0,380.0,3.0,3.0,0,137500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2679.0,2.0,40,0,0,0,0,0,760.0,448.0,0.0,11963
73.0,8688,1,7,5,2005,2005,228.0,4,3,4.0,3.0,3.0,0.0,0.0,5,1,1616,3,1,4,7,7,0,0.0,2005.0,3.0,834.0,3.0,3.0,0,232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3232.0,2.0,267,0,0,0,0,0,2502.0,448.0,0.0,11312
61.890625,6291,2,6,6,1930,1950,0.0,4,4,3.0,3.0,1.0,0.0,0.0,3,1,768,1,1,3,4,7,0,0.0,1930.0,2.0,440.0,3.0,3.0,0,93850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1536.0,1.0,84,0,0,0,0,0,880.0,216.0,0.0,3072
72.77464788732394,17529,1,5,5,1924,1950,65.0,3,3,3.0,3.0,1.0,0.0,0.0,2,0,872,2,1,2,5,4,1,4.0,1924.0,1.0,322.0,2.0,2.0,0,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1744.0,1.0,116,0,0,0,0,1,322.0,90.0,4.0,4360
60.0,6324,2,4,6,1927,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,2,0,520,1,1,2,4,7,0,0.0,1920.0,1.0,240.0,2.0,3.0,0,68500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1040.0,1.0,136,0,0,1,1,0,240.0,72.0,0.0,2080
80.0,11600,1,5,5,1960,1960,361.0,3,3,3.0,3.0,1.0,443.0,0.0,3,1,2274,5,2,3,12,7,0,0.0,1960.0,2.0,480.0,3.0,3.0,0,154300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3379.0,2.0,0,0,0,1,0,0,960.0,135.0,0.0,27288
50.0,7288,1,5,7,1925,2003,0.0,4,4,3.0,1.0,1.0,0.0,0.0,5,1,1601,3,1,3,6,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,129850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2537.0,2.0,176,0,0,1,0,0,0.0,180.0,0.0,9606
35.0,4571,1,5,7,1910,1950,0.0,3,3,3.0,3.0,1.0,168.0,0.0,5,1,1232,3,1,3,6,7,0,0.0,1920.0,2.0,480.0,2.0,2.0,0,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1848.0,1.0,423,0,0,0,0,0,960.0,135.0,0.0,7392
63.0,17423,2,9,5,2008,2009,748.0,5,3,5.0,3.0,1.0,1904.0,0.0,5,1,2234,1,1,5,9,7,1,4.0,2009.0,3.0,1166.0,3.0,3.0,0,501837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4450.0,3.0,60,0,0,0,0,1,3498.0,1125.0,4.0,20106
100.0,12665,2,5,8,1915,1950,0.0,3,3,3.0,3.0,2.0,0.0,0.0,4,1,1416,4,1,3,7,7,1,4.0,1949.0,3.0,720.0,3.0,3.0,0,153900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2292.0,2.0,612,0,0,1,0,1,2160.0,135.0,4.0,9912
60.0,9000,1,4,7,1971,2006,0.0,3,4,3.0,3.0,1.0,240.0,0.0,4,1,864,3,1,3,5,7,0,0.0,1986.0,2.0,576.0,3.0,3.0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728.0,1.0,200,0,0,0,0,0,1152.0,108.0,0.0,4320
32.0,4500,1,6,5,1997,1997,197.0,3,3,5.0,3.0,1.0,864.0,0.0,5,1,1189,2,1,3,4,7,0,0.0,1997.0,2.0,392.0,3.0,3.0,0,160500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2378.0,3.0,122,0,0,0,0,0,784.0,270.0,0.0,4756
48.0,6373,1,9,5,2006,2006,572.0,5,3,5.0,4.0,1.0,415.0,0.0,5,1,1666,2,1,4,6,7,1,4.0,2006.0,2.0,575.0,3.0,3.0,0,310090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3332.0,3.0,303,0,0,0,0,1,1150.0,900.0,4.0,9996
67.0,10083,1,7,5,2003,2003,0.0,4,3,4.0,3.0,1.0,833.0,0.0,5,1,1200,2,1,4,5,7,0,0.0,2003.0,2.0,555.0,3.0,3.0,0,184900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2376.0,3.0,41,0,0,0,0,0,1110.0,448.0,0.0,6000
70.0,13300,1,5,7,1956,2000,0.0,3,3,4.0,3.0,1.0,377.0,0.0,3,1,928,2,1,3,4,7,0,0.0,1956.0,1.0,252.0,3.0,3.0,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1856.0,1.0,417,0,0,0,0,0,252.0,180.0,0.0,3712
80.0,9600,1,5,5,1969,1969,128.0,3,3,4.0,3.0,2.0,553.0,147.0,3,1,1336,3,1,3,6,7,1,2.0,1969.0,2.0,502.0,3.0,3.0,650,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2624.0,3.0,323,0,0,1,0,1,1004.0,180.0,2.0,8016
30.0,3215,1,7,5,2004,2004,120.0,4,3,4.0,3.0,3.0,280.0,0.0,5,1,1200,2,1,4,4,7,0,0.0,2004.0,2.0,480.0,3.0,3.0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1800.0,3.0,172,0,0,0,0,0,960.0,448.0,0.0,4800
80.96551724137932,11104,2,6,6,1969,1969,0.0,3,3,3.0,3.0,3.0,828.0,0.0,4,1,1427,4,1,3,7,7,0,0.0,1969.0,2.0,516.0,3.0,3.0,0,183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2854.0,3.0,216,0,0,0,0,0,1032.0,162.0,0.0,9989
70.75324675324676,15295,4,7,5,1996,2002,254.0,4,3,4.0,3.0,2.0,762.0,0.0,5,1,1992,3,1,4,7,5,2,3.0,1996.0,2.0,608.0,3.0,3.0,0,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.0,4.0,257,0,0,0,0,1,1216.0,448.0,6.0,13944
70.0,9109,1,7,5,1994,1994,0.0,4,3,4.0,3.0,1.0,36.0,596.0,5,1,1540,3,1,4,6,7,0,0.0,1994.0,2.0,495.0,3.0,3.0,0,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2294.0,4.0,172,0,0,1,0,0,990.0,448.0,0.0,9240
64.0,7018,1,5,5,1979,1979,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,1,1535,4,2,3,8,7,0,0.0,1979.0,2.0,400.0,3.0,3.0,0,118858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1535.0,2.0,0,0,0,0,0,0,800.0,0.0,0.0,12280
75.19245283018869,14112,2,5,7,1964,1964,86.0,3,3,3.0,3.0,3.0,1014.0,0.0,3,1,1152,3,1,3,6,7,1,4.0,1964.0,2.0,484.0,3.0,3.0,0,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,2.0,227,0,0,0,0,1,968.0,135.0,4.0,6912
80.0,3523,2,8,5,2006,2007,30.0,4,3,4.0,3.0,1.0,60.0,0.0,5,1,1151,2,1,4,5,7,0,0.0,2006.0,2.0,484.0,3.0,3.0,0,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2292.0,3.0,60,0,0,0,0,0,968.0,512.0,0.0,5755
88.0,15312,1,6,5,1960,1960,54.0,3,3,3.0,3.0,3.0,588.0,0.0,5,1,1138,3,1,3,6,7,1,3.0,1960.0,2.0,480.0,3.0,3.0,0,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2276.0,2.0,140,0,0,0,0,1,960.0,162.0,3.0,6828
74.0,7450,2,5,5,1956,1956,0.0,3,3,3.0,3.0,1.0,438.0,206.0,4,1,1074,2,1,4,6,6,1,4.0,1966.0,2.0,396.0,3.0,3.0,0,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968.0,1.0,72,0,0,0,0,1,792.0,180.0,4.0,6444
60.0,7313,1,9,5,2005,2005,246.0,5,3,5.0,3.0,1.0,1153.0,0.0,5,1,1561,2,1,5,6,7,1,4.0,2005.0,2.0,556.0,3.0,3.0,0,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3122.0,3.0,250,0,0,0,0,1,1112.0,1125.0,4.0,9366
83.0,10019,2,8,5,1995,1995,397.0,4,3,4.0,3.0,1.0,527.0,0.0,5,1,2726,4,1,4,9,7,1,5.0,1995.0,3.0,725.0,3.0,3.0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4068.0,3.0,644,0,0,0,0,1,2175.0,512.0,5.0,24534
53.0,15401,2,9,5,2004,2004,296.0,5,3,5.0,3.0,4.0,1337.0,0.0,5,1,1884,2,1,5,7,7,1,4.0,2004.0,3.0,670.0,3.0,3.0,0,387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3768.0,3.0,290,0,0,0,0,1,2010.0,1125.0,4.0,13188
58.0,9098,2,4,7,1920,2002,0.0,3,3,3.0,3.0,2.0,348.0,0.0,5,1,605,2,1,3,5,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,86000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1133.0,2.0,144,0,0,0,0,0,0.0,108.0,0.0,3025
103.0,16280,1,8,9,1976,2007,0.0,5,5,4.0,5.0,2.0,1044.0,382.0,5,1,1671,3,1,5,6,7,1,4.0,1976.0,2.0,550.0,3.0,3.0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3097.0,4.0,370,0,0,0,0,1,1100.0,800.0,4.0,10026
72.0,9392,1,3,3,1900,1950,0.0,3,2,2.0,3.0,1.0,0.0,0.0,3,0,797,2,1,3,5,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,44000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.0,1.0,130,0,0,0,0,0,0.0,54.0,0.0,3985
71.0,12209,2,6,5,2001,2002,0.0,3,3,5.0,3.0,1.0,690.0,0.0,5,1,1961,3,1,4,7,7,1,3.0,2001.0,2.0,560.0,3.0,3.0,0,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2765.0,4.0,317,0,0,0,0,1,1120.0,360.0,3.0,13727
79.0,13110,2,5,6,1972,1972,144.0,3,3,4.0,3.0,1.0,962.0,0.0,5,1,1193,2,1,3,6,7,0,0.0,1972.0,2.0,501.0,3.0,3.0,0,146500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346.0,3.0,293,0,0,1,1,0,1002.0,180.0,0.0,7158
63.98290598290598,2651,1,7,5,2000,2000,0.0,4,3,4.0,3.0,1.0,641.0,0.0,5,1,1382,3,1,4,6,7,0,0.0,2000.0,2.0,490.0,3.0,3.0,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2055.0,4.0,203,0,0,0,0,0,980.0,448.0,0.0,8292
60.0,8520,1,6,7,1916,1950,0.0,3,4,3.0,3.0,1.0,168.0,546.0,3,0,2526,5,1,4,10,7,1,4.0,1916.0,1.0,216.0,3.0,3.0,0,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3240.0,2.0,103,0,0,1,0,1,216.0,216.0,4.0,25260
75.19245283018869,39384,2,6,6,1957,1957,902.0,3,3,4.0,3.0,4.0,1110.0,0.0,5,1,1390,1,1,5,4,6,2,4.0,1957.0,2.0,550.0,3.0,3.0,0,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3095.0,3.0,189,0,0,0,0,1,1100.0,360.0,8.0,5560
36.0,2628,1,7,5,2003,2003,106.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1626,2,1,4,6,7,0,0.0,2003.0,2.0,474.0,3.0,3.0,0,175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2390.0,3.0,27,0,0,0,0,0,948.0,448.0,0.0,9756
57.0,6406,1,5,6,1939,1950,0.0,3,3,3.0,3.0,1.0,421.0,0.0,3,1,1558,3,1,3,7,7,1,4.0,1939.0,2.0,400.0,3.0,3.0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2248.0,2.0,218,0,0,0,0,1,800.0,135.0,4.0,10906
75.19245283018869,12342,2,5,5,1960,1978,0.0,3,3,3.0,3.0,1.0,0.0,0.0,3,1,1422,3,1,3,6,6,1,3.0,1960.0,1.0,286.0,3.0,3.0,600,139900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2400.0,1.0,36,0,0,0,0,1,286.0,135.0,3.0,8532
52.0,6240,1,5,7,1930,1992,0.0,3,3,3.0,3.0,1.0,0.0,0.0,3,1,1573,3,1,3,8,7,1,4.0,1930.0,2.0,360.0,3.0,3.0,0,162900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2651.0,2.0,0,0,0,0,0,1,720.0,135.0,4.0,12584
87.0,10000,2,6,6,1962,1962,261.0,3,3,3.0,3.0,1.0,0.0,0.0,3,1,1116,3,1,3,5,7,0,0.0,1962.0,2.0,440.0,3.0,3.0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232.0,2.0,385,0,0,0,0,0,880.0,162.0,0.0,5580
72.77464788732394,9000,1,2,2,1947,1950,0.0,3,3,0.0,0.0,0.0,0.0,0.0,2,0,660,2,1,2,5,5,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660.0,1.0,100,0,0,0,0,0,0.0,0.0,0.0,3300
80.0,11088,1,6,5,1978,1998,144.0,3,3,3.0,3.0,1.0,832.0,0.0,4,1,1707,3,1,3,7,7,1,3.0,1978.0,2.0,479.0,3.0,3.0,0,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2847.0,2.0,0,0,0,0,0,1,958.0,162.0,3.0,11949
134.0,17755,1,5,4,1959,1959,132.0,3,3,3.0,3.0,1.0,176.0,0.0,3,1,1466,3,1,2,6,7,2,4.0,1959.0,2.0,528.0,3.0,3.0,0,149900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2932.0,2.0,240,0,0,0,0,1,1056.0,90.0,8.0,8796
63.98290598290598,4765,2,9,5,2000,2000,260.0,4,3,4.0,3.0,3.0,1027.0,0.0,5,1,1638,2,1,5,5,7,1,3.0,2000.0,2.0,495.0,3.0,3.0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3252.0,3.0,298,0,0,0,0,1,990.0,720.0,3.0,8190
92.5,10532,1,5,3,1960,1960,275.0,3,3,3.0,3.0,2.0,988.0,0.0,4,1,1721,3,1,3,7,4,2,3.0,1960.0,2.0,626.0,3.0,3.0,0,145000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709.0,3.0,134,0,0,0,0,1,1252.0,135.0,6.0,12047
65.0,15426,2,6,5,1997,1997,0.0,3,3,4.0,3.0,1.0,821.0,0.0,5,1,1764,3,1,4,7,7,0,0.0,1997.0,2.0,470.0,3.0,3.0,0,231500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2692.0,4.0,375,0,0,0,0,0,940.0,288.0,0.0,12348
63.0,13907,1,5,6,1940,1969,0.0,3,3,3.0,3.0,1.0,290.0,0.0,5,1,996,3,1,3,6,7,1,4.0,1980.0,0.0,0.0,0.0,0.0,0,108000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992.0,2.0,144,0,0,0,0,1,0.0,135.0,4.0,5976
70.0,8750,1,5,5,1956,1956,0.0,3,3,3.0,3.0,1.0,435.0,202.0,3,1,1202,3,1,3,6,7,0,0.0,1956.0,1.0,304.0,3.0,3.0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2404.0,2.0,155,0,0,0,0,0,304.0,135.0,0.0,7212
72.77464788732394,9945,2,5,5,1961,1961,57.0,3,3,3.0,3.0,1.0,827.0,0.0,3,1,988,3,1,3,5,7,0,0.0,1963.0,2.0,572.0,3.0,3.0,0,128500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1976.0,2.0,0,0,0,0,0,0,1144.0,135.0,0.0,4940
56.0,8960,1,5,6,1927,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,4,1,1028,2,1,3,5,7,1,4.0,1927.0,2.0,360.0,3.0,3.0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2036.0,1.0,130,0,0,1,0,1,720.0,135.0,4.0,5140
50.0,3500,1,5,7,1947,1950,0.0,3,3,3.0,3.0,1.0,312.0,0.0,3,1,1284,2,1,3,5,7,0,0.0,1948.0,1.0,240.0,3.0,3.0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004.0,2.0,35,0,0,0,0,0,240.0,135.0,0.0,6420
67.84615384615384,24572,2,9,3,1977,1977,1050.0,4,4,4.0,3.0,1.0,410.0,0.0,3,1,2944,3,1,4,9,7,1,4.0,1977.0,3.0,864.0,3.0,3.0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3938.0,4.0,226,0,0,0,0,1,2592.0,576.0,4.0,26496
74.0,9056,2,8,5,2004,2004,0.0,4,3,5.0,4.0,3.0,0.0,0.0,5,1,1414,3,1,4,6,7,1,4.0,2004.0,2.0,403.0,3.0,3.0,0,178000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2121.0,3.0,135,0,0,0,0,1,806.0,640.0,4.0,8484
70.0,12320,2,7,7,1932,1990,0.0,3,3,3.0,3.0,1.0,0.0,0.0,5,1,1609,3,1,4,8,7,2,4.0,1963.0,3.0,579.0,3.0,3.0,0,199500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2246.0,2.0,104,0,0,0,0,1,1737.0,252.0,8.0,12872
60.0,8238,2,6,5,1997,1998,0.0,3,3,3.0,3.0,1.0,700.0,0.0,5,1,1525,3,1,3,6,7,1,3.0,1997.0,2.0,400.0,3.0,3.0,0,183500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2338.0,4.0,493,0,0,0,0,1,800.0,162.0,3.0,9150
75.0,6000,1,5,5,1967,1967,0.0,2,3,4.0,3.0,2.0,257.0,0.0,5,1,1656,3,1,3,7,4,1,1.0,1967.0,1.0,288.0,3.0,3.0,0,126000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2280.0,2.0,280,0,0,0,0,1,288.0,120.0,1.0,11592
24.0,2529,1,7,6,1977,1977,0.0,3,3,4.0,3.0,1.0,378.0,0.0,2,1,1055,2,1,3,4,7,0,0.0,1977.0,2.0,440.0,3.0,3.0,0,148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2110.0,2.0,38,0,0,0,0,0,880.0,252.0,0.0,4220
60.0,10800,1,5,7,1939,2006,0.0,3,4,3.0,3.0,1.0,0.0,0.0,5,1,1352,4,1,4,7,7,0,0.0,1939.0,2.0,720.0,3.0,3.0,0,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2028.0,3.0,315,0,0,0,0,0,1440.0,180.0,0.0,9464
